run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1765293996,sample_109.yaml,11700.625,6,909,4514,0.0003,0.01,0.3,0.99,9,4,306,0.999,0.5,74,1310,5,50000,23.359999999999996,79.5,161.39811197916666,163.6171875,288.78750000000053,303.6,541.3653971354166,554.79296875,120.097829580307
run_1765294054,sample_10.yaml,11700.625,6,257,15217,0.0003,0.01,0.3,0.99,1,2,135,0.999,0.5,60,894,5,50000,37.56095238095242,82.5,155.47615327380953,165.9765625,280.9933333333334,302.8,521.08359375,546.4453125,52.23378348350525
run_1765294120,sample_110.yaml,11700.625,6,233,5076,0.0003,0.01,0.3,0.99,3,2,464,0.999,0.5,64,4469,5,50000,27.833870967741962,87.8,157.88917590725808,166.43359375,281.8645161290323,303.4,531.199943296371,543.30078125,61.72042417526245
run_1765294232,sample_111.yaml,11700.625,6,873,4619,0.0003,0.01,0.3,0.99,9,2,257,0.999,0.5,26,1144,5,50000,29.590140845070398,91.3,157.18621625586854,164.76953125,283.1262910798127,310.2,521.3763937793427,529.6171875,106.69835114479065
run_1765294316,sample_112.yaml,11700.625,6,387,5700,0.0003,0.01,0.3,0.99,4,2,227,0.999,0.5,113,3928,5,50000,32.45859872611463,95.7,158.22213375796179,164.296875,278.4159235668793,303.4,509.08688296178343,519.203125,78.34854626655579
run_1765294421,sample_113.yaml,11700.625,6,502,5631,0.0003,0.01,0.3,0.99,7,4,158,0.999,0.5,125,4265,5,50000,28.634343434343418,93.8,157.02864583333334,166.00390625,274.4212121212126,303.3,517.2968947285353,532.23828125,99.0361258983612
run_1765294524,sample_114.yaml,11700.625,6,273,15573,0.0003,0.01,0.3,0.99,5,3,291,0.999,0.5,68,4551,5,50000,32.594923857868004,103.8,159.0912714149746,164.78125,273.27664974619313,304.0,539.2118694479695,554.0546875,98.50965285301208
run_1765294629,sample_115.yaml,11700.625,6,313,5947,0.0003,0.01,0.3,0.99,4,2,411,0.999,0.5,57,3752,5,50000,32.486802030456815,97.8,159.09878648477158,164.62890625,279.3416243654827,307.8,518.3024666878173,538.19140625,98.44680738449097
run_1765294723,sample_116.yaml,11700.625,6,930,8998,0.0003,0.01,0.3,0.99,5,3,203,0.999,0.5,92,2993,5,50000,36.362711864406755,93.8,157.67447916666666,159.60546875,272.09887005649745,304.5,539.4918123234463,557.71484375,88.40128922462463
run_1765294866,sample_117.yaml,11700.625,6,242,13031,0.0003,0.01,0.3,0.99,6,3,454,0.999,0.5,39,2417,5,50000,26.152380952380913,87.2,161.78414033882783,166.83984375,277.7571428571432,307.4,539.0990441849817,553.9765625,136.83193278312683
run_1765294991,sample_118.yaml,11700.625,6,170,9456,0.0003,0.01,0.3,0.99,9,2,402,0.999,0.5,67,3504,5,50000,21.3163179916318,79.6,160.11592900104603,161.41796875,273.21966527196685,303.3,526.229275627615,537.26171875,119.50516653060913
run_1765295143,sample_119.yaml,11700.625,6,219,14453,0.0003,0.01,0.3,0.99,8,4,408,0.999,0.5,34,4783,5,50000,20.62636986301368,93.9,157.98622110445206,165.32421875,274.32157534246585,309.9,600.952121682363,626.9375,146.22305154800415
run_1765295266,sample_11.yaml,11700.625,6,204,15564,0.0003,0.01,0.3,0.99,9,4,227,0.999,0.5,66,4372,5,50000,25.928270042194086,93.6,155.18524195675104,162.2734375,269.72911392405103,303.4,536.1267470991561,552.56640625,118.57752919197083
run_1765295371,sample_120.yaml,11700.625,6,876,10548,0.0003,0.01,0.3,0.99,9,2,110,0.999,0.5,40,2001,5,50000,30.633838383838366,95.8,157.12715041035352,159.77734375,258.3196969696971,303.4,526.139618844697,540.33203125,99.02799224853516
run_1765295502,sample_121.yaml,11700.625,6,831,13631,0.0003,0.01,0.3,0.99,9,4,147,0.999,0.5,17,4022,5,50000,29.645634920634883,101.1,159.42412264384922,165.9609375,265.4674603174606,305.4,535.5873015873016,552.5078125,126.18745827674866
run_1765295607,sample_122.yaml,11700.625,6,598,8067,0.0003,0.01,0.3,0.99,5,3,364,0.999,0.5,89,1665,5,50000,33.52562814070349,97.8,156.9708307160804,164.37109375,275.3326633165833,306.9,534.7121545226131,546.92578125,99.58908367156982
run_1765295737,sample_123.yaml,11700.625,6,631,14725,0.0003,0.01,0.3,0.99,8,2,270,0.999,0.5,83,4840,5,50000,29.603225806451583,95.8,157.45367628528226,165.78515625,265.5971774193552,305.3,537.4518491683468,559.640625,124.1560308933258
run_1765295842,sample_124.yaml,11700.625,6,490,3682,0.0003,0.01,0.3,0.99,8,1,346,0.999,0.5,112,2607,5,50000,29.589999999999964,99.8,158.960234375,164.87109375,275.4830000000005,323.4,520.80822265625,530.359375,100.08242082595825
run_1765295975,sample_125.yaml,11700.625,6,106,12148,0.0003,0.01,0.3,0.99,8,2,449,0.999,0.5,41,2895,5,50000,20.192125984251973,85.8,159.74234128937007,166.24609375,276.60905511811075,306.8,528.1524821604331,543.0234375,127.02392339706421
run_1765296085,sample_126.yaml,11700.625,6,822,11451,0.0003,0.01,0.3,0.99,4,3,372,0.999,0.5,43,3260,5,50000,32.754326923076874,99.8,156.3805213341346,159.48046875,273.0043269230774,307.4,550.2492300180288,587.3125,104.1185154914856
run_1765296224,sample_127.yaml,11700.625,6,722,6961,0.0003,0.01,0.3,0.99,10,2,245,0.999,0.5,67,1349,5,50000,29.8980916030534,91.8,157.4628160782443,164.359375,267.23053435114537,305.3,536.1766310830153,551.19140625,131.34451746940613
run_1765296341,sample_128.yaml,11700.625,6,822,5405,0.0003,0.01,0.3,0.99,8,2,268,0.999,0.5,39,2378,5,50000,28.763392857142822,89.8,157.77982003348214,159.4296875,279.133928571429,305.4,520.82373046875,529.296875,112.05602979660034
run_1765296466,sample_129.yaml,11700.625,6,496,15828,0.0003,0.01,0.3,0.99,4,3,505,0.999,0.5,47,4212,5,50000,29.60836820083678,87.8,157.28968357740587,159.3828125,275.622175732218,311.0,563.8755393566946,590.01171875,119.64593720436096
run_1765296577,sample_12.yaml,11700.625,6,641,10552,0.0003,0.01,0.3,0.99,7,4,175,0.999,0.5,73,1641,5,50000,29.95598086124398,83.8,155.100067284689,162.90234375,269.5277511961725,306.7,532.2777736244019,557.90234375,104.67354655265808
run_1765296676,sample_130.yaml,11700.625,6,965,7373,0.0003,0.01,0.3,0.99,9,3,67,0.999,0.5,54,3859,5,50000,30.888235294117628,87.8,160.87391377005346,168.3828125,266.3294117647062,304.0,519.3644510360963,531.7109375,93.42502093315125
run_1765296789,sample_131.yaml,11700.625,6,115,5904,0.0003,0.01,0.3,0.99,4,3,255,0.999,0.5,103,1509,5,50000,33.03023255813952,103.6,157.19253270348838,159.68359375,282.75023255813994,304.8,511.92033066860466,522.546875,107.7241599559784
run_1765296933,sample_132.yaml,11700.625,6,327,6919,0.0003,0.01,0.3,0.99,7,3,411,0.999,0.5,80,4915,5,50000,25.611191335740063,82.7,159.42366595216606,166.1015625,278.3675090252714,309.3,563.9225236913358,587.52734375,138.79080605506897
run_1765297025,sample_133.yaml,11700.625,6,459,2865,0.0003,0.01,0.3,0.99,4,3,103,0.999,0.5,32,4213,5,50000,36.6494252873563,93.8,158.5565957255747,164.76953125,285.62816091954056,305.2,497.24119971264366,505.09765625,86.93913269042969
run_1765297129,sample_134.yaml,11700.625,6,358,5081,0.0003,0.01,0.3,0.99,5,3,124,0.999,0.5,28,1137,5,50000,30.28883248730962,89.8,156.98149984137055,164.7734375,283.16345177665016,311.0,503.3165252220812,522.05078125,98.54212474822998
run_1765297251,sample_135.yaml,11700.625,6,227,2361,0.0003,0.01,0.3,0.99,5,2,465,0.999,0.5,112,559,5,50000,29.825751072961356,99.8,160.86395185085837,166.73828125,286.8111587982837,306.3,508.99044393776825,518.0546875,116.74342560768127
run_1765297361,sample_136.yaml,11700.625,6,539,3978,0.0003,0.01,0.3,0.99,5,2,197,0.999,0.5,59,3191,5,50000,35.0406698564593,83.8,158.17378139952154,166.08984375,283.0889952153114,305.3,508.4646942284689,527.56640625,104.6317994594574
run_1765297476,sample_137.yaml,11700.625,6,578,1030,0.0003,0.01,0.3,0.99,9,2,157,0.999,0.5,101,1743,5,50000,31.610138248847893,85.3,157.15176771313364,164.91015625,289.7267281105997,307.3,498.85914098502303,511.16015625,108.59938216209412
run_1765297573,sample_138.yaml,11700.625,6,172,11828,0.0003,0.01,0.3,0.99,4,2,187,0.999,0.5,37,1981,5,50000,31.984239130434766,87.8,158.96632982336956,161.56640625,276.63043478260903,315.3,515.7748386548913,529.5625,91.9110381603241
run_1765297647,sample_139.yaml,11700.625,6,864,10763,0.0003,0.01,0.3,0.99,2,2,72,0.999,0.5,56,4304,5,50000,40.830656934306575,93.7,154.1663435218978,157.4296875,278.2036496350367,305.3,516.5843407846716,536.26171875,68.33880043029785
run_1765297753,sample_13.yaml,11700.625,6,878,6561,0.0003,0.01,0.3,0.99,7,3,130,0.999,0.5,94,2805,5,50000,31.448258706467644,95.5,159.58422730099502,161.25390625,271.6855721393039,305.3,523.7630791355722,535.6171875,100.5715663433075
run_1765297864,sample_140.yaml,11700.625,6,821,8248,0.0003,0.01,0.3,0.99,7,3,192,0.999,0.5,59,2038,5,50000,29.918396226415073,88.8,157.1820275648585,162.0546875,271.17783018867954,307.4,540.7382628242924,554.54296875,106.22768712043762
run_1765298005,sample_141.yaml,11700.625,6,239,1596,0.0003,0.01,0.3,0.99,7,3,434,0.999,0.5,77,3136,5,50000,24.31814814814811,97.8,157.24525462962964,159.17578125,292.20111111111135,305.4,513.9069155092593,528.10546875,135.15558290481567
run_1765298137,sample_142.yaml,11700.625,6,378,6643,0.0003,0.01,0.3,0.99,9,2,423,0.999,0.5,40,2725,5,50000,26.517131474103575,95.8,159.2218469870518,161.3046875,275.6270916334666,305.3,521.2684885458167,530.80859375,125.71183228492737
run_1765298227,sample_143.yaml,11700.625,6,826,2785,0.0003,0.01,0.3,0.99,4,3,390,0.999,0.5,112,3780,5,50000,30.995294117647052,85.8,158.5229549632353,161.390625,290.552941176471,306.7,533.9301240808824,554.06640625,84.93837714195251
run_1765298325,sample_144.yaml,11700.625,6,811,14805,0.0003,0.01,0.3,0.99,2,4,279,0.999,0.5,64,3571,5,50000,38.97243243243236,97.9,156.56851773648648,159.62109375,277.20432432432483,307.1,549.4972128378379,580.70703125,92.44421577453613
run_1765298419,sample_145.yaml,11700.625,6,883,14220,0.0003,0.01,0.3,0.99,5,2,380,0.999,0.5,82,738,5,50000,31.169491525423712,81.8,161.7501103460452,163.375,270.392655367232,305.0,555.9220956920904,579.75,88.44571137428284
run_1765298547,sample_146.yaml,11700.625,6,501,5467,0.0003,0.01,0.3,0.99,9,3,471,0.999,0.5,50,930,5,50000,20.1134693877551,89.2,158.2803093112245,159.3828125,284.36857142857184,303.4,538.9296396683674,551.0546875,122.50872564315796
run_1765298621,sample_147.yaml,11700.625,6,884,6931,0.0003,0.01,0.3,0.99,1,2,188,0.999,0.5,127,3697,5,50000,44.385507246376754,87.8,156.17994225543478,164.33984375,282.2405797101452,303.4,520.3672441123189,538.28125,68.870680809021
run_1765298756,sample_148.yaml,11700.625,6,455,9608,0.0003,0.01,0.3,0.99,9,4,334,0.999,0.5,69,4210,5,50000,21.906201550387593,77.8,160.25746426841084,161.38671875,275.0085271317832,304.6,545.6416242732558,559.55078125,129.12872123718262
run_1765298872,sample_149.yaml,11700.625,6,181,11018,0.0003,0.01,0.3,0.99,10,2,202,0.999,0.5,57,2998,5,50000,21.063063063063083,101.0,159.25709107545046,165.53125,266.9162162162165,302.5,521.129346143018,545.21875,110.92989468574524
run_1765299012,sample_14.yaml,11700.625,6,99,9882,0.0003,0.01,0.3,0.99,9,3,210,0.999,0.5,41,2190,5,50000,21.82304832713754,95.8,155.64640450743494,163.64453125,275.8695167286249,305.4,517.166531133829,537.1875,134.55827522277832
run_1765299133,sample_150.yaml,11700.625,6,502,12316,0.0003,0.01,0.3,0.99,9,3,413,0.999,0.5,84,4392,5,50000,22.627467811158798,95.8,159.17930190450645,166.2421875,271.96523605150253,307.2,549.3580002682403,566.4921875,116.49610495567322
run_1765299220,sample_151.yaml,11700.625,6,933,5004,0.0003,0.01,0.3,0.99,7,4,120,0.999,0.5,48,918,5,50000,30.204294478527597,97.8,157.16118673312883,159.27734375,275.32822085889586,314.1,519.7939992331288,530.5078125,81.35625219345093
run_1765299288,sample_152.yaml,11700.625,6,896,11300,0.0003,0.01,0.3,0.99,1,2,392,0.999,0.5,81,1967,5,50000,40.1528,95.6,156.85996875,159.26953125,278.59920000000005,303.4,540.1163125,569.3203125,62.252830266952515
run_1765299400,sample_153.yaml,11700.625,6,303,11016,0.0003,0.01,0.3,0.99,9,1,484,0.999,0.5,126,3262,5,50000,24.915887850467293,91.8,157.23731381425233,165.7265625,265.08691588785075,307.3,523.5533184871496,537.4296875,107.00335693359375
run_1765299501,sample_154.yaml,11700.625,6,727,4604,0.0003,0.01,0.3,0.99,5,4,406,0.999,0.5,92,3139,5,50000,25.671502590673573,95.8,154.7665965025907,163.72265625,285.0243523316069,305.3,550.8559949805699,569.56640625,96.35092997550964
run_1765299632,sample_155.yaml,11700.625,6,711,6410,0.0003,0.01,0.3,0.99,9,4,245,0.999,0.5,41,1696,5,50000,26.374399999999984,91.7,155.2435625,163.4453125,276.2044000000003,305.6,534.131171875,542.6953125,125.17909979820251
run_1765299721,sample_156.yaml,11700.625,6,401,1683,0.0003,0.01,0.3,0.99,3,2,442,0.999,0.5,54,4721,5,50000,34.194674556212995,93.7,157.41380824704143,165.09375,288.27159763313654,303.4,505.80189071745565,538.39453125,84.42980885505676
run_1765299862,sample_157.yaml,11700.625,6,762,11354,0.0003,0.01,0.3,0.99,10,3,337,0.999,0.5,31,4975,5,50000,23.74044943820222,97.8,159.50889513108615,164.453125,264.6434456928842,305.3,548.8943849485019,573.0625,133.58869671821594
run_1765300011,sample_158.yaml,11700.625,6,246,1748,0.0003,0.01,0.3,0.99,8,3,477,0.999,0.5,68,4723,5,50000,22.109722222222203,95.8,159.37942165798611,168.11328125,293.46493055555567,306.8,517.9336344401041,560.1328125,144.219908952713
run_1765300098,sample_159.yaml,11700.625,6,314,15929,0.0003,0.01,0.3,0.99,5,1,437,0.999,0.5,16,3452,5,50000,25.4748466257669,95.6,156.53498849693253,159.58203125,269.8588957055217,303.4,531.3787145322086,547.13671875,81.32818341255188
run_1765300177,sample_15.yaml,11700.625,6,353,9943,0.0003,0.01,0.3,0.99,5,1,470,0.999,0.5,74,2742,5,50000,30.85933333333335,95.8,159.248046875,161.5234375,268.49266666666693,303.6,520.2766927083334,534.2578125,74.88959980010986
run_1765300268,sample_160.yaml,11700.625,6,770,10477,0.0003,0.01,0.3,0.99,3,3,462,0.999,0.5,50,3399,5,50000,31.338461538461544,91.8,159.43551220414201,161.41796875,281.8153846153849,309.3,556.090837647929,576.3671875,84.43863916397095
run_1765300329,sample_161.yaml,11700.625,6,150,8591,0.0003,0.01,0.3,0.99,1,3,95,0.999,0.5,103,4650,5,50000,40.155263157894744,97.8,153.4393160635965,157.02734375,281.7561403508773,303.4,503.6810238486842,520.56640625,56.74143695831299
run_1765300413,sample_162.yaml,11700.625,6,118,11544,0.0003,0.01,0.3,0.99,4,1,352,0.999,0.5,73,4272,5,50000,31.68544303797467,80.5,156.60675435126583,164.2890625,275.901265822785,303.3,526.8667424841772,538.97265625,78.81726026535034
run_1765300495,sample_163.yaml,11700.625,6,152,13740,0.0003,0.01,0.3,0.99,2,1,313,0.999,0.5,35,2297,5,50000,38.198039215686244,89.8,156.3761488970588,165.55078125,280.24640522875836,304.2,517.2404258578431,541.44921875,76.36080408096313
run_1765300567,sample_164.yaml,11700.625,6,968,7922,0.0003,0.01,0.3,0.99,1,3,126,0.999,0.5,34,4649,5,50000,42.119999999999976,93.8,155.88269675925926,164.23828125,282.8185185185187,303.7,521.7431134259259,536.26953125,67.29202556610107
run_1765300651,sample_165.yaml,11700.625,6,886,1148,0.0003,0.01,0.3,0.99,6,2,98,0.999,0.5,53,3827,5,50000,34.30064102564099,79.8,156.61037660256412,162.21484375,289.3756410256414,306.5,497.70923477564105,508.28515625,77.88024711608887
run_1765300749,sample_166.yaml,11700.625,6,136,14603,0.0003,0.01,0.3,0.99,4,1,171,0.999,0.5,35,1865,5,50000,36.07189189189186,81.8,156.7459670608108,165.66796875,275.5627027027032,309.3,519.3291385135135,543.796875,92.51086068153381
run_1765300860,sample_167.yaml,11700.625,6,589,15637,0.0003,0.01,0.3,0.99,6,1,347,0.999,0.5,50,1891,5,50000,34.13113207547167,93.3,159.0435583726415,165.734375,264.0410377358496,316.0,533.6303618808962,550.81640625,105.99818801879883
run_1765300962,sample_168.yaml,11700.625,6,859,2407,0.0003,0.01,0.3,0.99,9,2,156,0.999,0.5,104,2055,5,50000,29.930890052355988,95.8,156.7163367146597,161.4375,285.76910994764427,305.3,506.5634203206806,520.98828125,95.45685148239136
run_1765301036,sample_169.yaml,11700.625,6,210,10432,0.0003,0.01,0.3,0.99,2,2,65,0.999,0.5,112,1402,5,50000,40.69057971014492,91.8,156.1662986865942,159.40625,276.38623188405825,303.4,510.54766757246375,522.6796875,68.79218673706055
run_1765301162,sample_16.yaml,11700.625,6,521,14893,0.0003,0.01,0.3,0.99,9,2,472,0.999,0.5,50,3625,5,50000,21.225833333333338,75.8,157.98987630208333,159.16015625,266.33333333333366,303.4,549.2496744791666,567.8125,120.05881214141846
run_1765301252,sample_170.yaml,11700.625,6,747,16325,0.0003,0.01,0.3,0.99,8,2,226,0.999,0.5,89,4665,5,50000,30.021301775147933,85.8,156.77990939349112,164.64453125,264.48994082840267,304.1,542.3655464127219,564.70703125,84.44339537620544
run_1765301317,sample_171.yaml,11700.625,6,403,7679,0.0003,0.01,0.3,0.99,2,1,172,0.999,0.5,42,826,5,50000,33.84285714285719,76.3,155.52225577731093,165.6640625,280.5378151260506,303.3,505.97442883403363,523.83203125,59.20010542869568
run_1765301437,sample_172.yaml,11700.625,6,544,13199,0.0003,0.01,0.3,0.99,9,4,310,0.999,0.5,102,1591,5,50000,21.273043478260867,84.5,157.5201256793478,159.44140625,266.43782608695693,305.3,558.7617357336957,583.34375,114.97778868675232
run_1765301511,sample_173.yaml,11700.625,6,520,5622,0.0003,0.01,0.3,0.99,3,3,182,0.999,0.5,68,2133,5,50000,36.59347826086956,87.7,153.96976902173913,157.23046875,281.71739130434804,303.3,511.595703125,522.546875,68.8256766796112
run_1765301640,sample_174.yaml,11700.625,6,143,15436,0.0003,0.01,0.3,0.99,6,3,503,0.999,0.5,72,609,5,50000,17.20080321285142,81.8,160.16356049196787,161.3828125,277.67510040160676,302.3,551.0846040411647,568.71875,124.47471761703491
run_1765301742,sample_175.yaml,11700.625,6,983,11824,0.0003,0.01,0.3,0.99,5,3,508,0.999,0.5,43,4772,5,50000,24.190206185567014,69.4,156.96625322164948,159.4609375,274.53350515463944,303.3,579.8657780283505,610.83203125,96.912850856781
run_1765301828,sample_176.yaml,11700.625,6,526,11638,0.0003,0.01,0.3,0.99,8,1,143,0.999,0.5,35,3585,5,50000,25.556441717791444,95.8,158.06235621165644,161.11328125,260.83312883435593,302.6,519.5051284509202,531.6796875,81.26078033447266
run_1765301901,sample_177.yaml,11700.625,6,753,12396,0.0003,0.01,0.3,0.99,3,3,239,0.999,0.5,80,3753,5,50000,33.91555555555558,95.8,158.77997685185184,161.390625,277.1503703703706,303.5,535.641724537037,559.5703125,67.27468013763428
run_1765301974,sample_178.yaml,11700.625,6,420,15101,0.0003,0.01,0.3,0.99,4,4,285,0.999,0.5,114,3862,5,50000,26.255555555555578,83.5,156.61921296296296,162.328125,272.6822222222222,304.8,548.6871527777778,569.26953125,67.23210668563843
run_1765302044,sample_179.yaml,11700.625,6,628,3858,0.0003,0.01,0.3,0.99,4,3,125,0.999,0.5,54,2822,5,50000,31.30461538461541,73.6,158.06496394230768,161.41015625,285.67153846153866,302.4,505.26796875,515.0234375,64.85213327407837
run_1765302123,sample_17.yaml,11700.625,6,718,10524,0.0003,0.01,0.3,0.99,6,2,263,0.999,0.5,74,3841,5,50000,25.565540540540564,95.8,159.25102934966216,161.4375,267.28445945945947,303.3,528.0576699746622,542.73046875,73.77182292938232
run_1765302188,sample_180.yaml,11700.625,6,439,8586,0.0003,0.01,0.3,0.99,1,3,104,0.999,0.5,92,1771,5,50000,40.75833333333333,95.3,157.24654947916667,167.359375,282.035,303.4,510.5906575520833,530.6328125,59.721429109573364
run_1765302270,sample_181.yaml,11700.625,6,783,15867,0.0003,0.01,0.3,0.99,7,3,104,0.999,0.5,84,1783,5,50000,28.435064935064947,93.8,156.32117491883116,159.40234375,257.6279220779223,303.4,535.0909344561688,557.390625,76.79428315162659
run_1765302336,sample_182.yaml,11700.625,6,508,3812,0.0003,0.01,0.3,0.99,2,1,366,0.999,0.5,112,917,5,50000,38.176612903225795,93.8,155.73153981854838,165.82421875,281.7129032258067,302.9,513.9706401209677,533.3203125,61.76628923416138
run_1765302455,sample_183.yaml,11700.625,6,534,7787,0.0003,0.01,0.3,0.99,8,3,410,0.999,0.5,19,2864,5,50000,20.457709251101328,67.9,157.22764661343612,162.109375,279.5572687224675,303.3,538.799301349119,554.63671875,113.4380156993866
run_1765302567,sample_184.yaml,11700.625,6,687,10029,0.0003,0.01,0.3,0.99,8,4,448,0.999,0.5,68,3062,5,50000,19.587264150943412,77.8,159.29818322523585,161.5859375,273.9377358490569,303.4,618.8371535966982,659.69140625,105.89082551002502
run_1765302682,sample_185.yaml,11700.625,6,708,12286,0.0003,0.01,0.3,0.99,8,3,470,0.999,0.5,75,4568,5,50000,23.141891891891888,95.8,159.33023648648648,164.7890625,270.21846846846887,303.4,663.625563063063,698.80859375,111.09382557868958
run_1765302757,sample_186.yaml,11700.625,6,327,1690,0.0003,0.01,0.3,0.99,5,1,282,0.999,0.5,38,1011,5,50000,30.36214285714289,77.8,159.848828125,168.21484375,289.6357142857144,303.4,491.99776785714283,499.71875,69.82091188430786
run_1765302857,sample_187.yaml,11700.625,6,889,12508,0.0003,0.01,0.3,0.99,10,2,331,0.999,0.5,33,4539,5,50000,24.473936170212774,85.4,158.98508144946808,161.41015625,265.36914893617075,302.3,543.3220578457447,559.63671875,93.83832621574402
run_1765302978,sample_188.yaml,11700.625,6,131,2722,0.0003,0.01,0.3,0.99,10,4,71,0.999,0.5,59,2832,5,50000,18.470129870129885,69.4,157.32964691558442,164.91796875,293.6675324675332,303.2,492.66372429653677,499.1171875,115.44107103347778
run_1765303067,sample_189.yaml,11700.625,6,143,1956,0.0003,0.01,0.3,0.99,5,2,311,0.999,0.5,61,2455,5,50000,25.341420118343216,87.8,156.63246579142012,162.33984375,290.7674556213025,303.4,497.13607156065086,514.67578125,84.29045224189758
run_1765303159,sample_18.yaml,11700.625,6,832,13197,0.0003,0.01,0.3,0.99,10,4,71,0.999,0.5,88,3486,5,50000,25.06000000000002,95.8,156.69071428571428,162.22265625,255.4268571428573,304.4,527.9282589285714,551.6875,87.31792950630188
run_1765303338,sample_190.yaml,11700.625,6,78,2313,0.0003,0.01,0.3,0.99,8,3,375,0.999,0.5,39,4979,5,50000,16.21217391304346,75.6,157.70928442028986,165.53125,294.7634782608692,305.4,502.3075634057971,518.90625,172.68841004371643
run_1765303421,sample_191.yaml,11700.625,6,888,12688,0.0003,0.01,0.3,0.99,7,3,297,0.999,0.5,24,621,5,50000,20.511688311688342,59.9,158.66375811688312,165.4609375,267.2603896103898,303.1,547.5055803571429,569.03125,76.77234435081482
run_1765303483,sample_192.yaml,11700.625,6,568,6880,0.0003,0.01,0.3,0.99,5,2,182,0.999,0.5,41,1696,5,50000,23.40956521739133,91.8,157.7203804347826,161.31640625,273.613043478261,302.5,511.74269701086956,521.859375,57.18529486656189
run_1765303571,sample_193.yaml,11700.625,6,649,6270,0.0003,0.01,0.3,0.99,9,1,100,0.999,0.5,18,1161,5,50000,23.74191616766469,87.7,155.62673091317365,159.33984375,273.8179640718566,303.4,501.66927863023955,520.46875,83.33286094665527
run_1765303685,sample_194.yaml,11700.625,6,237,8094,0.0003,0.01,0.3,0.99,9,3,365,0.999,0.5,29,1128,5,50000,19.525229357798178,95.8,161.94733729931193,163.5390625,276.24449541284434,303.4,522.1934489678899,537.4921875,108.92231750488281
run_1765303774,sample_195.yaml,11700.625,6,707,5905,0.0003,0.01,0.3,0.99,7,3,248,0.999,0.5,84,4334,5,50000,26.84727272727274,79.8,158.48970170454547,161.28515625,276.0424242424245,302.9,538.8508522727273,553.71484375,82.32569742202759
